id	re	Plasmid_library
gRNA_6787	RE132	1140.251648351648
gRNA_3632	RE79	1139.2505494505492
gRNA_3652	RE79	775.8516483516481
gRNA_512	RE18	1316.4450549450546
gRNA_2634	RE60	1141.252747252747
BRDN0000737790	NT	412.45274725274714
gRNA_4968	RE106	1077.1824175824174
gRNA_3472	RE76	1143.2549450549448
gRNA_757	RE22	1450.5923076923073
gRNA_5545	RE112	889.9769230769228
gRNA_3614	RE79	880.9670329670328
gRNA_5397	RE111	1101.208791208791
gRNA_6359	RE127	852.9362637362635
gRNA_391	RE15	876.9626373626371
gRNA_2616	RE59	1019.1186813186811
gRNA_394	RE15	1094.2010989010987
gRNA_6523	RE127	1280.4054945054943
gRNA_4551	RE97	619.6802197802197
gRNA_3848	RE84	586.6439560439559
gRNA_3259	RE70	893.9813186813185
gRNA_2010	RE50	655.7197802197801
gRNA_5710	RE116	1004.1021978021976
gRNA_2560	RE58	510.5604395604394
gRNA_246	RE12	527.5791208791208
gRNA_6785	RE131	321.3527472527472
gRNA_2693	RE61	1438.5791208791206
gRNA_2599	RE59	1234.3549450549447
gRNA_4051	RE87	498.5472527472526
gRNA_3350	RE72	843.9263736263734
gRNA_1044	RE30	1052.1549450549448
gRNA_1442	RE38	1283.408791208791
gRNA_3607	RE79	1377.5120879120875
gRNA_989	RE26	894.9824175824174
gRNA_1600	RE42	564.6197802197801
gRNA_6463	RE127	1346.4780219780216
gRNA_745	RE22	671.7373626373625
gRNA_564	RE18	909.9989010989009
gRNA_5922	RE120	1049.1516483516482
gRNA_3505	RE76	1347.4791208791205
gRNA_1643	RE43	975.0703296703294
gRNA_2286	RE55	701.7703296703295
gRNA_2527	RE57	1280.4054945054943
gRNA_2369	RE56	1105.2131868131867
gRNA_3273	RE71	973.0681318681317
gRNA_1471	RE38	1102.2098901098898
gRNA_4309	RE90	450.4945054945054
gRNA_3969	RE85	758.8329670329668
gRNA_3120	RE68	1213.3318681318679
gRNA_3704	RE81	1789.9648351648348
gRNA_5100	RE108	1434.5747252747249
gRNA_6038	RE122	366.40219780219775
BRDN0000738125	NT	643.7065934065932
gRNA_4335	RE91	1643.8043956043953
gRNA_2643	RE60	419.46043956043945
gRNA_7049	RE138	752.8263736263734
gRNA_3043	RE66	453.4978021978021
gRNA_332	RE13	299.32857142857137
gRNA_814	RE22	676.742857142857
gRNA_5278	RE111	1229.3494505494502
gRNA_6725	RE130	904.9934065934063
gRNA_3417	RE74	1049.1516483516482
gRNA_2139	RE52	850.9340659340658
gRNA_502	RE18	1209.3274725274723
gRNA_4810	RE105	725.7967032967032
gRNA_1728	RE45	892.9802197802196
gRNA_3253	RE70	1083.1890109890107
gRNA_6400	RE127	1018.1175824175822
gRNA_1634	RE43	1063.1670329670328
gRNA_1159	RE31	1176.2912087912084
gRNA_5744	RE116	1096.2032967032965
gRNA_784	RE22	1020.11978021978
gRNA_3946	RE85	569.6252747252746
gRNA_3904	RE84	1189.3054945054942
gRNA_4412	RE93	1148.2604395604394
gRNA_7004	RE138	899.9879120879119
gRNA_923	RE25	651.7153846153844
gRNA_636	RE22	1217.3362637362634
gRNA_4757	RE103	808.8879120879119
gRNA_3163	RE68	1048.1505494505493
BRDN0000738211	NT	265.2912087912087
gRNA_42	RE4	1232.352747252747
gRNA_2244	RE55	489.53736263736255
gRNA_3413	RE74	414.454945054945
gRNA_4249	RE90	730.8021978021976
gRNA_5834	RE119	1414.552747252747
gRNA_4299	RE90	1296.4230769230767
gRNA_6012	RE121	669.7351648351647
gRNA_3106	RE67	402.4417582417581
gRNA_668	RE22	1001.0989010989009
gRNA_1668	RE43	206.22637362637357
gRNA_5881	RE120	1150.2626373626372
gRNA_6455	RE127	445.48901098901086
gRNA_3684	RE80	437.48021978021967
gRNA_1011	RE28	1251.3736263736262
gRNA_3305	RE71	1307.4351648351646
gRNA_919	RE24	871.9571428571427
gRNA_5484	RE112	1796.972527472527
gRNA_924	RE25	1317.4461538461535
gRNA_690	RE22	776.8527472527471
gRNA_4316	RE90	472.5186813186812
gRNA_3858	RE84	1352.4846153846152
gRNA_1353	RE36	819.8999999999999
gRNA_1550	RE40	723.7945054945053
BRDN0000737733	NT	979.0747252747251
gRNA_471	RE17	583.6406593406592
gRNA_6719	RE130	1371.5054945054942
gRNA_6673	RE129	897.985714285714
BRDN0000737515	NT	595.6538461538461
gRNA_2077	RE51	597.6560439560438
gRNA_892	RE24	1005.1032967032965
gRNA_5166	RE110	1048.1505494505493
gRNA_987	RE26	1137.2483516483514
gRNA_870	RE23	872.9582417582416
gRNA_2872	RE63	1386.5219780219777
gRNA_2392	RE57	1462.605494505494
gRNA_286	RE13	382.41978021978014
gRNA_1817	RE46	398.4373626373625
gRNA_6409	RE127	587.6450549450548
gRNA_2802	RE61	688.7560439560438
gRNA_89	RE6	695.7637362637361
gRNA_2857	RE63	926.0164835164833
gRNA_1315	RE35	905.9945054945052
gRNA_1645	RE43	1002.0999999999998
gRNA_2387	RE57	1004.1021978021976
gRNA_31	RE4	523.5747252747252
gRNA_4583	RE97	1120.2296703296702
gRNA_6201	RE124	941.0329670329668
gRNA_964	RE26	417.4582417582417
gRNA_2463	RE57	1094.2010989010987
gRNA_4882	RE105	1062.165934065934
gRNA_6008	RE121	888.975824175824
gRNA_3951	RE85	1331.461538461538
gRNA_1863	RE48	562.6175824175823
gRNA_2593	RE58	1498.6450549450547
gRNA_6113	RE123	1023.1230769230767
gRNA_4331	RE91	859.9439560439558
gRNA_5390	RE111	1046.1483516483513
BRDN0000737432	NT	1282.407692307692
BRDN0000737584	NT	830.9120879120877
gRNA_4928	RE105	589.6472527472527
gRNA_1428	RE38	1206.3241758241757
gRNA_942	RE25	719.7901098901098
gRNA_4702	RE101	1333.4637362637359
gRNA_2528	RE57	1031.1318681318678
gRNA_5293	RE111	1562.7153846153842
gRNA_677	RE22	666.7318681318679
gRNA_1896	RE48	1151.263736263736
gRNA_2931	RE64	1201.318681318681
gRNA_3425	RE74	985.0813186813184
gRNA_3050	RE66	545.598901098901
gRNA_678	RE22	1127.2373626373624
gRNA_6640	RE128	860.9450549450547
gRNA_2240	RE55	816.8967032967031
gRNA_58	RE4	1358.4912087912085
gRNA_5925	RE120	953.0461538461536
gRNA_6382	RE127	996.0934065934064
gRNA_4737	RE102	1208.3263736263734
gRNA_527	RE18	804.8835164835162
gRNA_5181	RE110	989.0857142857141
gRNA_2567	RE58	903.9923076923075
gRNA_6678	RE129	273.29999999999995
gRNA_278	RE13	1220.3395604395603
gRNA_5452	RE112	777.853846153846
gRNA_2551	RE58	1144.2560439560436
gRNA_1799	RE46	1062.165934065934
gRNA_269	RE13	396.43516483516476
gRNA_266	RE13	1088.1945054945052
gRNA_4067	RE87	637.6999999999998
gRNA_4113	RE87	1192.308791208791
BRDN0000738303	NT	537.5901098901097
gRNA_6399	RE127	863.9483516483515
gRNA_1892	RE48	550.6043956043954
gRNA_1699	RE44	846.9296703296701
gRNA_1945	RE49	1045.1472527472524
gRNA_3741	RE81	1474.618681318681
gRNA_330	RE13	977.0725274725272
gRNA_3343	RE72	190.20879120879115
gRNA_592	RE20	1108.2164835164833
gRNA_2805	RE61	861.9461538461536
gRNA_2538	RE57	1344.4758241758238
gRNA_2447	RE57	474.520879120879
gRNA_425	RE16	657.7219780219779
gRNA_2648	RE60	1810.9879120879116
gRNA_2242	RE55	712.7824175824175
gRNA_1677	RE43	750.8241758241757
gRNA_3031	RE66	973.0681318681317
gRNA_808	RE22	912.0010989010987
gRNA_3081	RE67	1224.3439560439558
gRNA_4759	RE103	1652.8142857142852
gRNA_3543	RE77	542.5956043956043
gRNA_169	RE8	1222.341758241758
gRNA_4194	RE88	938.0296703296701
gRNA_5781	RE117	767.8428571428569
gRNA_484	RE17	847.930769230769
gRNA_166	RE8	905.9945054945052
gRNA_4370	RE93	1089.195604395604
gRNA_6904	RE135	949.041758241758
gRNA_4820	RE105	600.6593406593405
gRNA_342	RE14	506.5560439560438
gRNA_5574	RE113	877.9637362637361
gRNA_73	RE5	690.7582417582416
gRNA_2067	RE51	1877.0604395604391
gRNA_4852	RE105	660.7252747252746
BRDN0000737454	NT	839.9219780219778
gRNA_6532	RE127	1119.2285714285713
gRNA_4350	RE93	958.0516483516482
gRNA_6150	RE123	751.8252747252745
gRNA_5868	RE120	1345.4769230769227
gRNA_2194	RE53	857.9417582417581
gRNA_796	RE22	1110.218681318681
gRNA_5310	RE111	661.7263736263735
gRNA_2929	RE64	1341.4725274725272
gRNA_351	RE15	1096.2032967032965
gRNA_4684	RE100	508.55824175824165
gRNA_3278	RE71	505.55494505494494
gRNA_6084	RE123	713.7835164835163
gRNA_284	RE13	810.8901098901097
gRNA_4003	RE85	775.8516483516481
gRNA_6805	RE133	1358.4912087912085
gRNA_6555	RE127	691.7593406593405
gRNA_1855	RE48	643.7065934065932
gRNA_4216	RE89	957.0505494505493
gRNA_5393	RE111	756.8307692307691
gRNA_1944	RE49	540.5934065934065
gRNA_2657	RE60	584.6417582417581
gRNA_1956	RE49	1148.2604395604394
gRNA_6241	RE125	808.8879120879119
gRNA_5487	RE112	1044.1461538461535
gRNA_362	RE15	479.5263736263735
BRDN0000738096	NT	1351.4835164835163
gRNA_6629	RE128	556.6109890109889
gRNA_2325	RE55	1026.1263736263734
gRNA_6667	RE129	778.8549450549449
BRDN0000737738	NT	657.7219780219779
gRNA_2529	RE57	1642.8032967032964
gRNA_1055	RE30	1493.63956043956
gRNA_1781	RE46	918.0076923076921
gRNA_2279	RE55	1276.4010989010985
gRNA_5085	RE107	902.9912087912086
gRNA_3475	RE76	937.0285714285712
gRNA_3466	RE76	1039.140659340659
gRNA_3091	RE67	493.54175824175815
gRNA_6836	RE134	344.3780219780219
gRNA_6282	RE126	368.4043956043955
gRNA_4979	RE106	540.5934065934065
gRNA_4047	RE87	421.4626373626373
gRNA_3304	RE71	937.0285714285712
BRDN0000737989	NT	655.7197802197801
gRNA_3840	RE84	1334.4648351648348
gRNA_1056	RE30	1187.3032967032964
gRNA_2280	RE55	1031.1318681318678
gRNA_6123	RE123	865.9505494505493
gRNA_344	RE14	1193.30989010989
BRDN0000737572	NT	655.7197802197801
gRNA_2430	RE57	778.8549450549449
gRNA_2824	RE62	998.0956043956041
gRNA_4220	RE89	1009.1076923076921
gRNA_175	RE8	1067.1714285714284
gRNA_6661	RE129	1280.4054945054943
gRNA_1599	RE42	1195.3120879120877
gRNA_1332	RE36	832.9142857142855
gRNA_910	RE24	584.6417582417581
gRNA_5046	RE107	789.8670329670327
gRNA_5831	RE119	1004.1021978021976
gRNA_5196	RE110	587.6450549450548
gRNA_6663	RE129	843.9263736263734
gRNA_6894	RE135	735.8076923076922
gRNA_1985	RE49	853.9373626373624
gRNA_4026	RE85	1145.2571428571425
gRNA_5656	RE114	686.753846153846
gRNA_4709	RE101	812.8923076923076
gRNA_4587	RE97	422.46373626373617
gRNA_5763	RE117	1135.2461538461537
gRNA_2318	RE55	1041.1428571428569
gRNA_1348	RE36	855.9395604395603
gRNA_652	RE22	977.0725274725272
gRNA_6903	RE135	426.46813186813176
gRNA_6828	RE134	879.9659340659339
gRNA_297	RE13	933.0241758241756
gRNA_1223	RE31	951.0439560439559
gRNA_622	RE21	1065.1692307692306
gRNA_1379	RE36	1180.2956043956042
gRNA_906	RE24	1023.1230769230767
gRNA_3457	RE76	1115.2241758241755
gRNA_6450	RE127	1197.3142857142855
gRNA_1647	RE43	703.7725274725273
gRNA_6988	RE137	1343.474725274725
gRNA_1884	RE48	831.9131868131866
gRNA_3301	RE71	1381.5164835164833
gRNA_884	RE23	562.6175824175823
gRNA_779	RE22	956.0494505494503
gRNA_6615	RE128	653.7175824175823
gRNA_1525	RE40	1374.5087912087909
gRNA_3211	RE69	496.54505494505486
gRNA_3835	RE84	1368.5021978021975
BRDN0000737725	NT	1426.5659340659338
gRNA_3025	RE65	418.45934065934057
gRNA_6535	RE127	823.9043956043954
gRNA_4193	RE88	1045.1472527472524
gRNA_5354	RE111	491.5395604395603
gRNA_1962	RE49	1553.7054945054942
BRDN0000738155	NT	370.40659340659334
gRNA_5945	RE120	1061.1648351648348
gRNA_5665	RE114	642.7054945054944
gRNA_2704	RE61	712.7824175824175
gRNA_2941	RE64	1265.3890109890108
gRNA_4982	RE106	916.0054945054943
gRNA_427	RE17	959.052747252747
gRNA_743	RE22	869.9549450549449
gRNA_2204	RE53	773.8494505494504
gRNA_6489	RE127	868.9538461538459
gRNA_1616	RE42	797.875824175824
gRNA_3669	RE80	950.042857142857
gRNA_400	RE15	917.0065934065932
gRNA_4698	RE101	989.0857142857141
gRNA_4006	RE85	597.6560439560438
gRNA_4607	RE98	1123.2329670329668
gRNA_7047	RE138	511.56153846153836
gRNA_5606	RE113	1567.7208791208789
gRNA_3583	RE78	973.0681318681317
gRNA_1977	RE49	649.7131868131867
gRNA_937	RE25	932.0230769230767
gRNA_2326	RE55	1374.5087912087909
gRNA_5492	RE112	401.44065934065924
gRNA_4783	RE104	845.9285714285712
gRNA_3745	RE81	904.9934065934063
gRNA_1184	RE31	1539.6901098901096
gRNA_2557	RE58	1525.674725274725
gRNA_3074	RE66	1338.4692307692305
gRNA_6642	RE129	874.9604395604393
gRNA_5722	RE116	587.6450549450548
gRNA_4723	RE102	1109.2175824175822
gRNA_4318	RE90	703.7725274725273
gRNA_4865	RE105	1459.6021978021975
gRNA_3888	RE84	1035.1362637362636
gRNA_2885	RE64	923.0131868131866
gRNA_4538	RE97	1061.1648351648348
gRNA_4501	RE96	1074.1791208791205
gRNA_4795	RE105	598.6571428571427
gRNA_1163	RE31	1000.097802197802
gRNA_2450	RE57	847.930769230769
gRNA_1027	RE29	1088.1945054945052
gRNA_1466	RE38	1204.3219780219777
gRNA_38	RE4	1011.1098901098899
gRNA_179	RE8	922.0120879120877
gRNA_2475	RE57	1158.2714285714283
gRNA_5739	RE116	1013.1120879120876
gRNA_2019	RE50	1274.3989010989008
gRNA_6986	RE137	884.9714285714284
gRNA_1849	RE48	507.55714285714276
BRDN0000737606	NT	445.48901098901086
gRNA_5611	RE113	398.4373626373625
gRNA_4082	RE87	469.5153846153845
gRNA_3705	RE81	1150.2626373626372
gRNA_50	RE4	666.7318681318679
gRNA_376	RE15	882.9692307692305
gRNA_1289	RE34	813.8934065934064
gRNA_1546	RE40	927.0175824175822
gRNA_1045	RE30	881.9681318681316
gRNA_3451	RE76	456.50109890109877
gRNA_1753	RE45	804.8835164835162
gRNA_6554	RE127	974.0692307692306
gRNA_4784	RE104	978.0736263736261
gRNA_6677	RE129	806.8857142857141
gRNA_3242	RE70	1190.306593406593
gRNA_3808	RE83	1060.163736263736
gRNA_4548	RE97	762.8373626373625
gRNA_6905	RE135	1205.3230769230765
gRNA_4441	RE94	928.0186813186812
gRNA_1397	RE37	1082.1879120879119
gRNA_2577	RE58	498.5472527472526
gRNA_5646	RE114	562.6175824175823
gRNA_6620	RE128	947.0395604395602
gRNA_1687	RE43	1128.2384615384613
gRNA_5018	RE107	448.4923076923076
gRNA_1904	RE48	535.587912087912
gRNA_2149	RE52	1343.474725274725
gRNA_423	RE16	602.6615384615383
gRNA_6085	RE123	1126.2362637362635
BRDN0000737664	NT	893.9813186813185
BRDN0000738364	NT	1297.4241758241756
gRNA_3913	RE84	1575.72967032967
gRNA_2875	RE63	889.9769230769228
gRNA_4442	RE94	755.8296703296702
gRNA_3622	RE79	960.0538461538459
gRNA_5447	RE112	1177.2923076923075
gRNA_3490	RE76	731.8032967032965
gRNA_1060	RE30	1835.0142857142853
gRNA_3687	RE80	352.38681318681313
gRNA_1104	RE30	1086.1923076923074
gRNA_1800	RE46	647.7109890109889
gRNA_6389	RE127	1356.4890109890107
gRNA_4463	RE94	834.9164835164834
gRNA_2467	RE57	1497.6439560439558
gRNA_2117	RE52	1207.3252747252745
gRNA_2437	RE57	954.0472527472525
gRNA_2349	RE56	672.7384615384614
gRNA_2012	RE50	590.6483516483515
gRNA_3986	RE85	437.48021978021967
gRNA_3909	RE84	1254.3769230769228
gRNA_6485	RE127	413.4538461538461
gRNA_2372	RE56	1145.2571428571425
gRNA_4520	RE96	852.9362637362635
gRNA_1125	RE30	1077.1824175824174
gRNA_490	RE17	995.0923076923075
gRNA_2656	RE60	362.3978021978021
gRNA_3630	RE79	867.952747252747
gRNA_3051	RE66	966.0604395604394
gRNA_2819	RE62	1648.8098901098897
gRNA_4588	RE97	1162.2758241758238
gRNA_5428	RE112	1172.2868131868129
gRNA_1973	RE49	838.9208791208789
gRNA_1413	RE38	928.0186813186812
gRNA_2056	RE50	726.7978021978021
gRNA_3077	RE67	1011.1098901098899
gRNA_213	RE8	1176.2912087912084
gRNA_4818	RE105	393.43186813186804
gRNA_2625	RE60	633.6956043956043
gRNA_1526	RE40	1487.6329670329667
gRNA_399	RE15	919.008791208791
gRNA_590	RE20	1424.563736263736
gRNA_2446	RE57	431.4736263736263
gRNA_2264	RE55	1017.1164835164833
gRNA_1155	RE30	1266.3901098901097
gRNA_6827	RE134	813.8934065934064
BRDN0000737381	NT	1110.218681318681
BRDN0000737646	NT	969.063736263736
gRNA_861	RE23	805.8846153846152
gRNA_660	RE22	894.9824175824174
gRNA_6111	RE123	1188.3043956043953
gRNA_2315	RE55	1064.1681318681317
gRNA_5964	RE121	574.6307692307691
gRNA_1720	RE45	390.42857142857133
gRNA_2809	RE61	478.52527472527464
gRNA_4049	RE87	339.3725274725274
gRNA_5853	RE120	533.5857142857142
gRNA_922	RE25	947.0395604395602
gRNA_1735	RE45	732.8043956043955
gRNA_1648	RE43	967.0615384615382
gRNA_5268	RE111	962.0560439560437
gRNA_6325	RE127	1066.1703296703295
gRNA_3735	RE81	917.0065934065932
gRNA_3769	RE82	1053.1560439560437
gRNA_4925	RE105	1358.4912087912085
gRNA_3145	RE68	700.7692307692306
gRNA_5261	RE111	1137.2483516483514
gRNA_5398	RE111	533.5857142857142
gRNA_611	RE21	1199.3164835164832
gRNA_4281	RE90	1049.1516483516482
gRNA_6212	RE124	761.8362637362636
gRNA_4971	RE106	301.33076923076914
gRNA_1809	RE46	918.0076923076921
gRNA_5905	RE120	683.7505494505493
gRNA_185	RE8	1077.1824175824174
gRNA_1043	RE30	968.0626373626371
gRNA_2136	RE52	487.5351648351647
gRNA_3201	RE68	692.7604395604394
BRDN0000737496	NT	986.0824175824174
gRNA_984	RE26	853.9373626373624
gRNA_2062	RE50	962.0560439560437
gRNA_5157	RE110	796.874725274725
gRNA_5109	RE108	1097.2043956043954
gRNA_4337	RE92	236.2593406593406
gRNA_4159	RE88	927.0175824175822
gRNA_4071	RE87	985.0813186813184
gRNA_3368	RE73	413.4538461538461
gRNA_4094	RE87	794.8725274725273
gRNA_996	RE27	957.0505494505493
gRNA_2113	RE52	1047.1494505494504
gRNA_1299	RE35	1028.1285714285711
gRNA_5090	RE107	615.675824175824
gRNA_804	RE22	940.0318681318679
gRNA_4229	RE90	1301.428571428571
gRNA_3193	RE68	566.6219780219778
gRNA_1948	RE49	543.5967032967031
gRNA_5127	RE108	410.4505494505494
gRNA_6816	RE133	590.6483516483515
gRNA_846	RE22	1008.1065934065932
gRNA_5808	RE119	1164.2780219780218
gRNA_3930	RE85	698.7670329670328
gRNA_3694	RE80	987.0835164835163
gRNA_4567	RE97	1410.5483516483514
gRNA_2203	RE53	788.8659340659339
gRNA_3349	RE72	737.8098901098899
gRNA_2344	RE55	608.6681318681317
gRNA_11	RE2	596.654945054945
gRNA_6702	RE130	859.9439560439558
gRNA_6797	RE133	705.7747252747251
gRNA_3299	RE71	776.8527472527471
gRNA_4732	RE102	1039.140659340659
gRNA_2720	RE61	817.897802197802
gRNA_2386	RE57	871.9571428571427
gRNA_5824	RE119	347.3813186813186
gRNA_6439	RE127	724.7956043956042
gRNA_4518	RE96	435.4780219780219
gRNA_4371	RE93	875.9615384615382
gRNA_2434	RE57	1035.1362637362636
gRNA_5375	RE111	919.008791208791
gRNA_338	RE13	657.7219780219779
gRNA_2957	RE65	1289.4153846153843
gRNA_2745	RE61	922.0120879120877
gRNA_3833	RE84	990.086813186813
gRNA_4845	RE105	559.6142857142856
gRNA_4842	RE105	1242.363736263736
BRDN0000738156	NT	1083.1890109890107
gRNA_6807	RE133	1090.1967032967032
gRNA_3597	RE78	854.9384615384613
gRNA_3879	RE84	929.01978021978
gRNA_545	RE18	652.7164835164833
gRNA_557	RE18	724.7956043956042
gRNA_6332	RE127	1082.1879120879119
gRNA_1595	RE42	1396.5329670329668
gRNA_1082	RE30	242.265934065934
gRNA_4933	RE105	592.6505494505493
gRNA_5731	RE116	874.9604395604393
gRNA_2514	RE57	566.6219780219778
gRNA_727	RE22	712.7824175824175
gRNA_2202	RE53	878.964835164835
BRDN0000737815	NT	1143.2549450549448
gRNA_6932	RE136	1006.1043956043953
gRNA_6774	RE131	1304.4318681318678
gRNA_955	RE25	1144.2560439560436
gRNA_2413	RE57	576.6329670329669
gRNA_219	RE9	869.9549450549449
gRNA_3585	RE78	748.8219780219779
gRNA_5815	RE119	973.0681318681317
gRNA_6668	RE129	962.0560439560437
gRNA_1825	RE47	1246.3681318681315
gRNA_5538	RE112	753.8274725274723
gRNA_1994	RE50	1079.1846153846152
gRNA_1833	RE47	922.0120879120877
gRNA_1516	RE40	849.9329670329669
gRNA_2428	RE57	1019.1186813186811
gRNA_746	RE22	1103.2109890109887
gRNA_5214	RE110	482.52967032967024
gRNA_1876	RE48	513.5637362637361
gRNA_6720	RE130	1673.8373626373623
gRNA_3763	RE82	928.0186813186812
gRNA_3557	RE77	430.47252747252736
gRNA_2820	RE62	462.5076923076922
gRNA_878	RE23	910.9999999999998
gRNA_6026	RE122	901.9901098901097
gRNA_5147	RE109	543.5967032967031
gRNA_2057	RE50	495.5439560439559
gRNA_6951	RE137	815.8956043956042
gRNA_3396	RE74	1403.540659340659
gRNA_3842	RE84	1126.2362637362635
gRNA_3697	RE80	990.086813186813
BRDN0000737751	NT	1116.2252747252744
gRNA_2366	RE56	1633.7934065934062
gRNA_336	RE13	950.042857142857
BRDN0000737766	NT	1372.506593406593
gRNA_6818	RE133	961.0549450549448
gRNA_5180	RE110	316.3472527472527
BRDN0000738098	NT	1030.130769230769
gRNA_2850	RE63	1285.4109890109887
gRNA_5548	RE112	936.0274725274724
gRNA_5172	RE110	798.8769230769229
gRNA_1122	RE30	500.54945054945046
BRDN0000738163	NT	912.0010989010987
gRNA_209	RE8	1275.3999999999996
gRNA_3771	RE82	1251.3736263736262
gRNA_3298	RE71	1266.3901098901097
gRNA_618	RE21	1383.518681318681
gRNA_4654	RE99	1302.42967032967
gRNA_2736	RE61	988.0846153846152
gRNA_6484	RE127	1193.30989010989
gRNA_3880	RE84	571.6274725274724
gRNA_2955	RE65	1021.1208791208788
gRNA_3188	RE68	984.0802197802195
gRNA_1341	RE36	787.864835164835
gRNA_6517	RE127	529.5813186813185
gRNA_4479	RE95	520.5714285714284
gRNA_2958	RE65	1231.351648351648
gRNA_3754	RE81	339.3725274725274
gRNA_2892	RE64	736.808791208791
gRNA_5376	RE111	623.6846153846152
gRNA_2938	RE64	761.8362637362636
gRNA_5798	RE118	720.7912087912086
gRNA_2840	RE62	843.9263736263734
BRDN0000737851	NT	1442.5835164835162
gRNA_4952	RE106	640.7032967032966
gRNA_475	RE17	1129.2395604395601
gRNA_5557	RE112	1279.4043956043954
gRNA_3206	RE69	1111.21978021978
BRDN0000737477	NT	810.8901098901097
gRNA_3171	RE68	1347.4791208791205
gRNA_852	RE22	1030.130769230769
gRNA_3027	RE65	824.9054945054943
gRNA_5838	RE119	1163.276923076923
gRNA_4603	RE98	784.8615384615383
gRNA_2104	RE52	1457.5999999999997
gRNA_6627	RE128	913.0021978021975
gRNA_1996	RE50	1370.5043956043953
BRDN0000737448	NT	417.4582417582417
gRNA_283	RE13	1047.1494505494504
gRNA_2096	RE52	1195.3120879120877
gRNA_1862	RE48	320.3516483516483
gRNA_138	RE7	853.9373626373624
gRNA_2101	RE52	1416.5549450549447
gRNA_5721	RE116	1022.1219780219778
gRNA_4616	RE98	868.9538461538459
gRNA_2950	RE65	306.3362637362637
gRNA_5200	RE110	1068.1725274725272
gRNA_1812	RE46	1610.7681318681316
BRDN0000737507	NT	930.0208791208789
gRNA_4453	RE94	842.9252747252746
gRNA_3108	RE67	418.45934065934057
gRNA_3593	RE78	460.5054945054944
gRNA_2696	RE61	1005.1032967032965
gRNA_3348	RE72	869.9549450549449
gRNA_1674	RE43	1262.385714285714
gRNA_5506	RE112	1454.596703296703
gRNA_2234	RE55	341.3747252747252
gRNA_552	RE18	919.008791208791
gRNA_440	RE17	646.70989010989
gRNA_5288	RE111	364.3999999999999
gRNA_379	RE15	1135.2461538461537
gRNA_5852	RE120	946.0384615384613
gRNA_1895	RE48	442.4857142857142
gRNA_6525	RE127	861.9461538461536
gRNA_2461	RE57	467.51318681318673
gRNA_4241	RE90	1202.31978021978
gRNA_216	RE8	1066.1703296703295
gRNA_874	RE23	1069.1736263736261
gRNA_5978	RE121	928.0186813186812
gRNA_5170	RE110	732.8043956043955
gRNA_1732	RE45	1201.318681318681
gRNA_3727	RE81	1575.72967032967
gRNA_2978	RE65	554.6087912087911
gRNA_404	RE15	702.7714285714284
gRNA_3068	RE66	803.8824175824174
gRNA_4575	RE97	839.9219780219778
gRNA_2053	RE50	919.008791208791
gRNA_6759	RE130	637.6999999999998
BRDN0000738115	NT	980.075824175824
gRNA_6372	RE127	1324.453846153846
gRNA_2443	RE57	500.54945054945046
gRNA_3592	RE78	847.930769230769
gRNA_489	RE17	489.53736263736255
gRNA_4890	RE105	1591.7472527472523
gRNA_163	RE8	414.454945054945
gRNA_6879	RE135	1108.2164835164833
gRNA_5676	RE114	677.7439560439559
gRNA_3453	RE76	1188.3043956043953
gRNA_4475	RE95	942.0340659340657
gRNA_3547	RE77	902.9912087912086
gRNA_6076	RE123	1179.2945054945053
